SKU,Name,Character,Additional Characters,Faction,Series,Team,Line,Company,Type,Category,Price,Qty,Order Date,Ship Date,Vendor,Order #,notes,Item Total,0
,Transformers Generations Shattered Glass Collection Megatron & IDW’s Shattered Glass—Megatron (Exclusive Hasbro Pulse Variant Cover),Megatron,,Decepticon,SG,,Shattered Glass,Hasbro,first,Voyager,$36.99,1,4/30/2021,11/4/2021,Pulse,1391187,,$36.99,"$30,350.21"
,Transformers Toys Generations War for Cybertron Series-Inspired Leader Class Spoiler Pack,Megatron,Skelevor,Decepticon,WFCT,,WFCT,Hasbro,first,Leader,$59.67,1,5/7/2021,8/5/2021,Walmart,3982173-058746,,$59.67,"$30,409.88"
,"Transformers Toys Generations Kingdom Battle Across Time Collection Deluxe WFC-K40 Autobot Mirage & Maximal Grimlock, Age 8 and Up, 5.5-inch (Amazon Exclusive)",Mirage,Grimlock,Autobot,BW,,Battle Across Time,Hasbro,first,Deluxe,$52.99,1,5/11/2021,9/21/2021,Amazon,112-7518629-1753042,,$52.99,"$30,462.87"
CT-03,CT-Chiyou-03 Firmament | CANG-TOYS,Divebomb,,Decepticon,G1,Predacon,,Cang Toys,third,3PMP,$149.99,1,5/17/2021,7/10/2021,TFSource,410505,,$149.99,"$30,612.86"
,Transformers Studio Series 86-09 Voyager The Transformers: The Movie Wreck-Gar,Wreck-Gar,,Junkion,G1,,Studio Series,Hasbro,first,Voyager,$31.49,1,5/21/2021,9/2/2021,Pulse,1427285,,$31.49,"$30,644.35"
,Transformers Studio Series 86-08 Deluxe Class The Transformers: The Movie Gnaw,Gnaw,,Quintesson,G1,Sharkticon,Studio Series,Hasbro,first,Deluxe,$22.99,2,5/21/2021,11/8/2021,Pulse,1427285,,$45.98,"$30,690.33"
,Transformers Generations Shattered Glass Collection Starscream & IDW’s Shattered Glass— Starscream (Exclusive Hasbro Pulse Variant Cover),Starscream,,Decepticon,SG,Seeker,Shattered Glass,Hasbro,first,Voyager,$38.99,1,5/21/2021,1/14/2022,Pulse,1427285,,$38.99,"$30,729.32"
,Transformers Generations Selects Voyager WFC-GS26 Artfire & Nightstick,Artfire,Nightstick,Autobot,Headmasters,Targetmaster,WFC GS,Hasbro,first,Voyager,$36.99,1,5/25/2021,1/3/2022,Pulse,1433859,,$36.99,"$30,766.31"
,Transformers Generations War for Cybertron: Kingdom Battle Across Time Collection Deluxe WFC-K42 Sideswipe & Maximal Skywarp,Sideswipe,Skywarp,Maximal,G1,,Battle Across Time,Hasbro,first,Deluxe,$47.99,1,6/1/2021,9/14/2021,Pulse,1441948,,$47.99,"$30,814.30"
,Transformers Studio Series 72 Voyager Transformers: Bumblebee Starscream,Starscream,,Decepticon,Bumblebee,Seeker,Studio Series,Hasbro,first,Voyager,$29.99,1,6/7/2021,6/7/2021,Walmart,In Store,,$29.99,"$30,844.29"
IF-EX49,IF-EX49 Void Legion | Iron Factory,Scourge,,Decepticon,IDW,Sweep,,Iron Factory,third,Legends,$39.99,1,6/15/2021,6/28/2021,TFSource,413265,,$39.99,"$30,884.28"
,Transformers Megatron Modern Icons Replica Helmet ,Megatron,,Decepticon,G1,,,Modern Icons,second,Helmet,$109.99,1,6/16/2021,5/27/2022,Gamestop,1100000031916567,,$109.99,"$30,994.27"
,Transformers Generations Shattered Glass Collection Autobot Goldbug & IDW’s Shattered Glass— Goldbug (Exclusive Hasbro Pulse Variant Cover),Goldbug,,Autobot,SG,,Shattered Glass,Hasbro,first,Deluxe,$29.99,1,6/22/2021,10/21/2021,Pulse,1506472,,$29.99,"$31,024.26"
FT-12,"FT-12 Grenadier Purple Chest Version, FT-13 Mercenary, FT-14 Forager | Fans Toys",Shrapnel,,Decepticon,G1,Insecticon,,Fans Toys,third,3PMP,$166.66,1,6/28/2021,6/28/2021,TFSource,413265,,$166.66,"$31,190.92"
FT-13,"FT-12 Grenadier Purple Chest Version, FT-13 Mercenary, FT-14 Forager | Fans Toys",Bombshell,,Decepticon,G1,Insecticon,,Fans Toys,third,3PMP,$166.66,1,6/28/2021,6/28/2021,TFSource,413265,,$166.66,"$31,357.59"
FT-14,"FT-12 Grenadier Purple Chest Version, FT-13 Mercenary, FT-14 Forager | Fans Toys",Kickback,,Decepticon,G1,Insecticon,,Fans Toys,third,3PMP,$166.66,1,6/28/2021,6/28/2021,TFSource,413265,,$166.66,"$31,524.25"
MP-52,MP-52 Starscream Version 2.0 | Transformers Masterpiece,Starscream,,Decepticon,G1,Seeker,Masterpiece,Takara,first,MP,$264.99,1,7/2/2021,7/2/2021,TFSource,414222,,$264.99,"$31,789.24"
,Transformers Generations War for Cybertron: Kingdom Voyager WFC-K27 Rhinox,Rhinox,,Maximal,BW,,WFC Kingdom,Hasbro,first,Voyager,$22.99,1,7/6/2021,7/6/2021,Walmart,In Store,,$22.99,"$31,812.23"
,Transformers Generations Selects Leader WFC-GS27 Galvatron,Galvatron,,Decepticon,G1,,WFC GS,Hasbro,first,Retail,$52.99,1,7/6/2021,11/18/2021,Pulse,1520404,,$52.99,"$31,865.22"
,Transformers Generations War for Cybertron Series Optimus Primal and Rattrap Action Figures,Optimus Primal,Rattrap,Maximal,BW,,WFCT,Hasbro,first,Retail,$39.99,1,7/7/2021,7/7/2021,Walmart,In Store,,$39.99,"$31,905.21"
,Transformers Generations War for Cybertron Series-Inspired Sparkless Seeker Battle 3-Pack,Sparkless Seeker,,Decepticon,WFCT,,WFCT,Hasbro,first,Retail,$39.99,1,7/7/2021,7/7/2021,Walmart,In Store,,$39.99,"$31,945.20"
PX-05,PX-05 Quirinus | Planet X,Slag,,Autobot,FOC,Dinobots,,Planet X,third,3PMP,$119.99,1,7/10/2021,7/10/2021,TFSource,410505,,$119.99,"$32,065.19"
PX-22,PX-22 Coeus | Planet X,Shockwave,,Decepticon,FOC,,,Planet X,third,3PMP,$108.99,1,7/10/2021,7/10/2021,TFSource,410505,,$108.99,"$32,174.18"
DK-19,DK-19 Upgrade Kit for Transformers WFC: Earthrise WFC-E25 Titan Scorponok | DNA Design,,,,,,,DNA Design,third,Upgrade,$44.99,1,7/12/2021,7/16/2021,TFSource,416942,,$44.99,"$32,219.17"
,Transformers Generations Shattered Glass Collection Jetfire & IDW’s Shattered Glass— Jetfire (Exclusive Hasbro Pulse Variant Cover),Jetfire,,Autobot,SG,,Shattered Glass,Hasbro,first,Commander,$91.99,1,7/13/2021,1/8/2022,Pulse,1534954,,$91.99,"$32,311.16"
FT-19,FT-19 Apache | Fans Toys,Springer,,Autobot,G1,,,Fans Toys,third,3PMP,$209.99,1,7/16/2021,7/16/2021,TFSource,416942,,$209.99,"$32,521.15"
IF-EX49,IF-EX49 Void Legion | Iron Factory,Scourge,Sweep,Decepticon,IDW,Sweep,,Iron Factory,third,Legends,$42.99,2,7/16/2021,7/16/2021,TFSource,416942,,$85.98,"$32,607.13"
MTRM-EX11,MTRM-EX11 Meteor | MakeToys Re: Master Ex Series,Starscream,,Decepticon,G1,Seeker,Re:Master,MakeToys,third,3PMP,$149.99,1,7/20/2021,7/20/2021,TFSource,414222,,$149.99,"$32,757.12"
DK-21,DK-21 Upgrade Kit for Transformers WFC: Earthrise WFC-E25 Titan Scorponok | DNA Design,,,,,,,DNA Design,third,Upgrade,$39.99,1,7/21/2021,7/16/2021,TFSource,416942,,$39.99,"$32,797.11"
,Transformers TRA GEN Legacy EV CORE G2 Megatron,Megatron,,Decepticon,G2,,,Hasbro,first,Core,$11.99,1,7/21/2021,7/25/2022,Amazon,113-8605166-5013009,,$11.99,"$32,809.10"
,Transformers Toys Generations Legacy Voyager G2 Universe Jhiaxus Action Figure,Jhiaxus,,Decepticon,G2,,,Hasbro,first,Voyager,$33.99,1,7/21/2021,7/25/2022,Amazon,113-8605166-5013009,,$33.99,"$32,843.09"
,Transformers Toys Generations Legacy Core Shockwave Action Figure,Shockwave,,Decepticon,G1,,,Hasbro,first,Legends,$11.99,1,7/21/2021,7/25/2022,Amazon,113-8605166-5013009,,$11.99,"$32,855.08"
IF-EX14N,Iron Factory IF EX14N Nightmare Commander,Nemesis Prime,,Decepticon,G1,Powermaster,,Iron Factory,third,Legends,$54.90,1,8/9/2021,8/9/2021,ActionRobo,6296,,$54.90,"$32,909.98"
MP-51+,Transformers Takara Tomy Masterpiece MP-51+ Nightbird Shadow,Nightbird,,Decepticon,G1,,Masterpiece,Takara,first,MP,$145.99,1,8/9/2021,5/31/2022,Pulse,1583503,,$145.99,"$33,055.97"
MX-19A,MX-19A Le Poulpe | X-Transbots,Quintesson Prosecutor,,Quintesson,G1,Quintesson,,X-Transbots,third,3PMP,$124.99,1,8/9/2021,3/16/2023,TFSource,531475,,$124.99,"$33,180.96"
MX-26A,MX-26A Bond and James American Version | X-Transbots,Counterpunch,Punch,Decepticon,G1,,,X-Transbots,third,3PMP,$100.00,1,8/9/2021,10/21/2023,TCP,TFCON,,$100.00,"$33,280.96"
MX-26B,MX-26B Bond and James Japanese Version | X-Transbots,Punch,Counterpunch,Autobot,G1,,,X-Transbots,third,3PMP,$110.00,1,8/9/2021,10/22/2023,ToyDojo,TFCON,,$110.00,"$33,390.96"
MX-28,MX-28 Fast | X-Transbots,Runamuck,,Decepticon,G1,Throttlebot,,X-Transbots,third,3PMP,$99.99,1,8/9/2021,2/8/2024,TFSource,581068,,$99.99,"$33,490.95"
MX-29,MX-29 Fury | X-Transbots,Runabout,,Decepticon,G1,Throttlebot,,X-Transbots,third,3PMP,$99.99,1,8/9/2021,2/19/2024,TFSource,582381,,$99.99,"$33,590.94"
FT-05,FT-05 Soar Blue Version | Fans Toys,Swoop,,Autobot,G1,Dinobots,,Fans Toys,third,3PMP,$299.99,1,8/11/2021,9/14/2021,TFSource,426820,,$299.99,"$33,890.93"
IF-EX47,IF-EX47 Void Tyrant | Iron Factory,Galvatron,,Decepticon,IDW,,,Iron Factory,third,Legends,$39.99,1,8/13/2021,9/14/2021,TFSource,426820,,$39.99,"$33,930.92"
,Transformers Studio Series 86-10 Voyager The Transformers: The Movie Decepticon Sweep,Scourge,Sweep,Decepticon,G1,Sweep,Studio Series,Hasbro,first,Voyager,$31.99,2,8/13/2021,11/29/2021,Pulse,1603941,,$63.98,"$33,994.90"
,Transformers Studio Series 86-11 Deluxe The Transformers: The Movie Perceptor,Perceptor,,Autobot,G1,,Studio Series,Hasbro,first,Deluxe,$22.99,1,8/13/2021,3/19/2022,Pulse,1603941,,$22.99,"$34,017.89"
MX-24,MX-24 Yaguchi | X-Transbots,Downshift,,Autobot,G1,Omnibot,,X-Transbots,third,3PMP,$99.99,1,8/17/2021,10/16/2024,TFSource,611834,,$99.99,"$34,117.88"
MX-25,MX-25 Maedas | X-Transbots MasterX,Camshaft,,Autobot,G1,Omnibot,,X-Transbots,third,3PMP,$99.99,0,8/18/2021,,TFSource,,,$0.00,"$34,117.88"
,Transformers Generations War for Cybertron: Kingdom Titan WFC-K30 Autobot Ark Figure,Ark,Mainframe,Autobot,G1,,WFC Kingdom,Hasbro,first,Titan,$159.99,1,8/26/2021,8/26/2021,Target,In Store,,$159.99,"$34,277.87"
MX-20,MX-20 Zeusaurus with Minions | X-Transbots,Deathsarus,,Decepticon,Victory,Breastforce,,X-Transbots,third,3PMP,$259.99,0,9/1/2021,,TFSource,,,$0.00,"$34,277.87"
,"Transformers Toys Generations War for Cybertron: Kingdom Deluxe WFC-K25 Wingfinger Fossilizer Action Figure - Kids Ages 8 and Up, 5.5-inch",Wingfinger,,Maximal,Kingdom,Fossilizer,WFC Kingdom,Hasbro,first,Deluxe,$22.99,1,9/2/2021,9/7/2021,Amazon,111-9552414-0978654,,$22.99,"$34,300.86"
,"Transformers Toys Generations War for Cybertron: Kingdom Deluxe WFC-K23 Predacon Scorponok Action Figure - Kids Ages 8 and Up, 5.5-inch",Scorponok,,Predacon,BW,,WFC Kingdom,Hasbro,first,Deluxe,$22.99,1,9/2/2021,9/7/2021,Amazon,111-9552414-0978654,,$22.99,"$34,323.85"
,"Transformers Toys Generations War for Cybertron: Kingdom Deluxe WFC-K26 Autobot Tracks Action Figure - Kids Ages 8 and Up, 5.5-inch",Tracks,,Autobot,G1,,WFC Kingdom,Hasbro,first,Deluxe,$22.99,1,9/2/2021,9/7/2021,Amazon,111-9552414-0978654,,$22.99,"$34,346.84"
,Transformers Generations War for Cybertron: Kingdom Deluxe WFC-K23 Predacon Scorponok,Scorponok,,Predacon,BW,,WFC Kingdom,Hasbro,first,Deluxe,$22.99,1,9/3/2021,9/3/2021,Walmart,In Store,,$22.99,"$34,369.83"
,Transformers Generations War for Cybertron: Kingdom Deluxe WFC-K25 Wingfinger,Wingfinger,,Maximal,Kingdom,Fossilizer,WFC Kingdom,Hasbro,first,Deluxe,$22.99,1,9/3/2021,9/3/2021,Walmart,In Store,,$22.99,"$34,392.82"
,Transformers Generations War for Cybertron: Kingdom Deluxe WFC-K26 Autobot Tracks,Tracks,,Autobot,G1,,WFC Kingdom,Hasbro,first,Deluxe,$22.99,1,9/3/2021,9/3/2021,Walmart,In Store,,$22.99,"$34,415.81"
MX-21,MX-21 Frankenstein | X-Transbots,Autobot Spike,,Autobot,G1,,,X-Transbots,third,3PMP,$129.99,0,9/3/2021,,TFSource,,,$0.00,"$34,415.81"
MX-4,MX-4 Abaddon with Bonus | X-Transbots,Galvatron,,Decepticon,G1,,,X-Transbots,third,3PMP,$199.99,0,9/3/2021,,TFSource,,,$0.00,"$34,415.81"
IF-EX14N,Iron Factory IF EX14N Nightmare Commander,Nemesis Prime,,Decepticon,IDW,,,Iron Factory,third,Legends,$54.90,1,9/8/2021,9/8/2021,Ebay,2AE51880XD984944C,,$54.90,"$34,470.71"
,Transformers R.E.D. [Robot Enhanced Design] The Transformers: The Movie Coronation Starscream,Starscream,,Decepticon,G1,Seeker,RED,Hasbro,first,Figure,$22.99,1,9/10/2021,9/11/2021,Pulse,1676150,,$22.99,"$34,493.70"
,Transformers Generations War for Cybertron: Kingdom Deluxe WFC-K41 Autobot Road Rage (Target Exclusive),Road Rage,,Decepticon,G1,,WFC Kingdom,Hasbro,first,Deluxe,$22.99,2,9/10/2021,10/2/2021,Target,9071812936813,,$45.98,"$34,539.68"
,"Transformers Collaborative: Universal Monsters Dracula Mash-Up, Draculus",Draculus,,Other,Dracula,,Crossover,Hasbro,first,Deluxe,$31.99,1,9/10/2021,11/30/2021,Pulse,1676150,,$31.99,"$34,571.67"
MPM-12,Transformers Movie Masterpiece Series MPM-12 Optimus Prime,Optimus Prime,,Autobot,Bumblebee,,Masterpiece,Hasbro,first,MP,$125.99,1,9/11/2021,9/13/2021,Target,9071812987177,,$125.99,"$34,697.66"
DS-001,Deformation Space DS-01 Crimson Wings Starscream,Starscream,,Decepticon,G1,Seeker,,Deformation Space,third,3PMP,$139.99,1,9/11/2021,9/14/2022,ShowZ,21091110473486,,$139.99,"$34,837.65"
MB-12A,MB-12A Nite Walker | Fans Hobby Master Builder,Nightbeat,,Autobot,G1,Headmaster,Master Builder,Fans Hobby,third,3PMP,$69.99,1,9/14/2021,9/14/2021,TFSource,426820,,$69.99,"$34,907.64"
FT-07,FT-07 Stomp | Fans Toys,Sludge,,Autobot,G1,Dinobots,,Fans Toys,third,3PMP,$299.99,1,9/14/2021,9/14/2021,TFSource,426820,,$299.99,"$35,207.63"
RM-04,RM-04 Iron Will | MakeToys Re: Master Series,Hardhead,,Autobot,Headmasters,Headmaster,Re:Master,MakeToys,third,3PMP,$69.99,1,9/14/2021,9/14/2021,TFSource,426820,,$69.99,"$35,277.62"
IF-EX48,IF-EX48 Hannyamaru | Iron Factory,Cyclonus,,Decepticon,IDW,,,Iron Factory,third,Legends,$44.99,1,9/16/2021,10/1/2021,TFSource,431382,,$44.99,"$35,322.61"
,Transformers Victory Saber,Victory Saber,,Autobot,Victory,,Haslab,Hasbro,first,Haslab,$179.99,1,9/16/2021,12/7/2022,Pulse,1693781,,$179.99,"$35,502.60"
,"Transformers Generations War for Cybertron Golden Disk Collection Chapter 1, Autobot Road Ranger and Autobot Puffer, Amazon Exclusive, Ages 8 and Up, 5.5-inch",Road Ranger,Puffer ,Autobot,Gobots,,Golden Disk Collection,Hasbro,first,Deluxe,$41.99,1,9/27/2021,12/14/2021,Amazon,111-9550437-2789818,,$41.99,"$35,544.59"
,"Transformers Generations War for Cybertron Golden Disk Collection Chapter 2, Autobot Jackpot with Sights, Amazon Exclusive, Ages 8 and Up, 5.5-inch",Jackpot,Sights,Autobot,G1,ActionMaster,Golden Disk Collection,Hasbro,first,Deluxe,$22.99,1,9/28/2021,12/11/2021,Amazon,111-9543349-6281811,,$22.99,"$35,567.58"
,"Transformers Generations War for Cybertron Golden Disk Collection Chapter 2, Autobot Jackpot with Sights",Jackpot,Sights,Autobot,G1,ActionMaster,Golden Disk Collection,Hasbro,first,Deluxe,$22.99,1,9/28/2021,1/3/2022,Pulse,1707798,,$22.99,"$35,590.57"
,"Transformers Generations War for Cybertron Golden Disk Collection Chapter 1, Autobot Road Ranger and Autobot Puffer, Amazon Exclusive, Ages 8 and Up, 5.5-inch",Road Ranger,Puffer ,Autobot,Gobots,,Golden Disk Collection,Hasbro,first,Deluxe,$41.99,1,9/29/2021,12/14/2021,Amazon,111-6429218-9090669,,$41.99,"$35,632.56"
,"Transformers Generations War for Cybertron Golden Disk Collection Chapter 3, Mutant Tigatron, Amazon Exclusive, Ages 8 and Up, 7-inch",Tigatron,,Maximal,BW,,Golden Disk Collection,Hasbro,first,Deluxe,$31.49,1,9/29/2021,1/25/2022,Amazon,111-6429218-9090669,,$31.49,"$35,664.05"
,"Transformers Generations War for Cybertron Golden Disk Collection Chapter 3, Mutant Tigatron",Tigatron,,Maximal,BW,,Golden Disk Collection,Hasbro,first,Deluxe,$31.99,1,9/29/2021,3/1/2022,Pulse,1714181,,$31.99,"$35,696.04"
,Hasbro Modern Icons Transformers Soundwave Helmet,Soundwave,,Decepticon,G1,,,Modern Icons,second,Helmet,$129.99,1,9/29/2021,6/16/2022,Gamestop,1100000036140562,,$129.99,"$35,826.03"
,"Transformers Generations War for Cybertron Golden Disk Collection Chapter 4, Terrorsaur, Amazon Exclusive, Ages 8 and Up, 5.5-inch",Terrorsaur,,Predacon,BW,,Golden Disk Collection,Hasbro,first,Deluxe,$22.99,2,9/30/2021,2/12/2022,Amazon,111-0229241-9041856,,$45.98,"$35,872.01"
MTRM-01,MTRM-01 Cupola and Headwarrior | MakeToys Re: Master Series,Chromedome,Stylor,Autobot,Headmasters,Headmaster,Re:Master,MakeToys,third,3PMP,$79.99,1,10/1/2021,10/1/2021,TFSource,431382,,$79.99,"$35,952.00"
MM-02,MM-02 Rear End and Hurricane Upgrade Kit | MakeToys Manga Mech Series,Tailgate,,Autobot,IDW,,Manga Mech,MakeToys,third,3PMP,$64.99,1,10/1/2021,10/1/2021,TFSource,431382,,$64.99,"$36,016.99"
PS-01C,PS-01C Sphinx Cel | Mastermind Creations Ocular Max Perfection Series,Mirage,,Autobot,G1,,Ocular Max,Mastermind Creations,third,3PMP,$99.99,1,10/1/2021,10/1/2021,TFSource,431382,,$99.99,"$36,116.98"
MM-4+,MM-4+ Ollie Reissue | X-Transbots Master Mini,Wheelie,,Autobot,G1,,Master Mini,X-Transbots,third,3PMP,$89.99,1,10/1/2021,10/1/2021,TFSource,431382,,$89.99,"$36,206.97"
TCW-06T,TCW-06T POTP Dinobot Volcanicus Upgrade Kit | Transform Dream Wave,,,,,,,Transform Dream Wave,third,3PMP,$74.99,1,10/4/2021,11/15/2021,TFSource,440219,,$74.99,"$36,281.96"
DK-03,DK-03 Upgrade Kit for Transformers Titans Return Fortress Maximus TT Version | DNA Design,,,,,,,DNA Design,third,Upgrade,$15.99,1,10/5/2021,11/15/2021,TFSource,440219,,$15.99,"$36,297.95"
,Transformers Megatron Action Figure,Megatron,,Decepticon,G1,,,PCS Collectables,second,Figure,$49.99,1,10/9/2021,10/9/2021,Target,1282-1509-0172-4895,,$49.99,"$36,347.94"
,Transformers Megatron Action Figure,Megatron,,Decepticon,G1,,,PCS Collectables,second,Figure,$49.99,1,10/9/2021,10/9/2021,Target,1282-1509-0172-4895,,$49.99,"$36,397.93"
,TRA WFC DLX TRA GEN WFC DLX Waspinator,Waspinator,,Predacon,BW,,WFC Kingdom,Hasbro,first,Deluxe,$19.99,1,10/22/2021,10/22/2021,Target,1295-1509-0171-0604,,$19.99,"$36,417.92"
,TRA WFC DLX TRA GEN WFC DLX Shadow Panther,Shadow Panther,,Predacon,BW,,WFC Kingdom,Hasbro,first,Deluxe,$19.99,1,10/22/2021,10/22/2021,Target,1295-1509-0171-0604,,$19.99,"$36,437.91"
,Transformers Generations War for Cybertron Deluxe Covert Agent Ravage and Micromaster Decepticons Forever Ravage,Ravage,,Decepticon,BW,Cassettebot,WFCT,Hasbro,first,Deluxe,$52.99,1,10/22/2021,10/25/2021,Pulse,1747156,,$52.99,"$36,490.90"
,"Transformers Generations War for Cybertron Leader Behold, Galvatron! Unicron Companion Pack",Galvatron,,Decepticon,G1,,WFCT,Hasbro,first,Leader,$57.99,1,10/22/2021,2/9/2022,Pulse,1747156,,$57.99,"$36,548.89"
,Transformers Generations Legacy Series Leader G2 Universe Laser Optimus Prime,Optimus Prime,,Autobot,G2,,Legacy,Hasbro,first,Leader,$49.99,1,10/22/2021,5/21/2022,Pulse,1747156,,$49.99,"$36,598.88"
,Transformers Generations War for Cybertron: Kingdom Deluxe WFC-K38 Red Alert,Red Alert,,Autobot,G1,,WFC Kingdom,Hasbro,first,Deluxe,$22.99,1,10/27/2021,11/11/2021,Pulse,1868175,,$22.99,"$36,621.87"
,Transformers Generations Selects Deluxe Lift-Ticket,Lift-Ticket,,Autobot,Diaclone,,Generations Selects,Hasbro,first,Deluxe,$22.99,1,10/27/2021,2/11/2022,Pulse,1877386,,$22.99,"$36,644.86"
,Transformers Generations War for Cybertron Galactic Odyssey Collection Paradron Medics 2-Pack,Ratchet,Lifeline,Autobot,WFCE,,Galactic Odyssey Collection,Hasbro,first,Deluxe,$74.98,1,10/28/2021,10/29/2021,Ebay,08-07792-31461,,$74.98,"$36,719.84"
MX-22,MX-22 Commander Stack | X-Transbots,Ultra Magnus,,Autobot,G1,,,X-Transbots,third,3PMP,$209.99,1,10/31/2021,11/18/2022,TFSource,506586,,$209.99,"$36,929.83"
,TRA WFC CORE TRA GEN WFC CORE,Soundwave,,Decepticon,G1,,WFC Kingdom,Hasbro,first,Core,$9.99,2,11/11/2021,11/11/2021,Target,1315-1509-0074-1320,BDay Gift,$19.98,"$36,949.81"
,TRA WFC LEAD TRA GEN LEADER,Ultra Magnus,,Autobot,G1,,WFC Kingdom,Hasbro,first,Leader,$49.99,1,11/11/2021,11/11/2021,Target,1315-1509-0074-1320,BDay Gift,$49.99,"$36,999.80"
,Transformers Buzzworthy Bumblebee Cyberverse Spark Armor Elite Class Bumblebee,Bumblebee,,Autobot,Cyberverse,,Buzzworthy Bumblebee,Hasbro,first,Elite,$24.99,1,11/11/2021,11/11/2021,Target,1315-1509-0074-1320,BDay Gift,$24.99,"$37,024.79"
RP-01,RP-01 Acoustic Wave | Fans Toys Robot Paradise,Soundwave,Frenzy,Decepticon,G1,,Robot Paradise,Fans Toys,third,3PMP,$249.99,1,11/12/2021,11/15/2021,TFSource,440219,,$249.99,"$37,274.78"
GDW-02C,GDW-02C Blue Flash | GCreation,Bluestreak,,Autobot,IDW,,,GCreation,third,3PMP,$99.99,1,11/15/2021,11/15/2021,TFSource,440219,,$99.99,"$37,374.77"
,Transformers Generations Collaborative: Jurassic Park Mash-Up Tyrannocon Rex & Autobot JP93 Ages 8 and Up,Tyrannocon Rex,JP93,Other,Jurrasic Park,,Crossover,Hasbro,first,Leader,$84.99,1,11/17/2021,11/20/2021,Amazon,111-9279402-4530626,,$84.99,"$37,459.76"
IF-EX51,IF-EX51 Power Falcon | Iron Factory,Powerglide,,Autobot,IDW,,,Iron Factory,third,Legends,$29.99,1,11/22/2021,12/9/2021,TFSource,447184,,$29.99,"$37,489.75"
MPG-01,Transformers Takara Tomy Masterpiece MPG-01 Shouki,Shouki,,Autobot,Headmasters,Trainbot,Masterpiece,Takara,first,MPG,$158.99,1,11/22/2021,8/16/2022,Pulse,1916595,,$158.99,"$37,648.74"
,Transformers Generations Shattered Glass Collection Autobot Goldbug & IDW’s Shattered Glass— Goldbug (Exclusive Hasbro Pulse Variant Cover),Goldbug,,Autobot,SG,,Shattered Glass,Hasbro,first,Deluxe,$29.99,1,11/26/2021,11/30/2021,Pulse,1923216,,$29.99,"$37,678.73"
,Transformers Generations Shattered Glass Collection Blurr & IDW’s Shattered Glass—Blurr (Exclusive Hasbro Pulse UV Foil Variant Cover),Blurr,,Autobot,SG,,Shattered Glass,Hasbro,first,Deluxe,$29.99,1,11/26/2021,11/30/2021,Pulse,1923216,,$29.99,"$37,708.72"
,"Transformers Collaborative: Universal Monsters Dracula Mash-Up, Draculus (Target Exclusive)",Draculus,,Other,Dracula,,Crossover,Hasbro,first,Deluxe,$31.49,2,11/29/2021,11/29/2021,Target,1071921254103,,$62.98,"$37,771.70"
R-48N,R-48N Optus Nox | Mastermind Creations Reformatted,Nemesis Prime,,Decepticon,IDW,,Reformatted,Mastermind Creations,third,3PMP,$119.99,1,12/6/2021,12/9/2021,TFSource,447184,,$119.99,"$37,891.69"
IF-EX49P,IF-EX49P Last Prophet | Iron Factory,Alpha Trion,,Autobot,IDW,,,Iron Factory,third,Legends,$44.99,1,12/7/2021,12/9/2021,TFSource,447184,,$44.99,"$37,936.68"
,Transformers Studio Series 83 Voyager Transformers: Soundwave,Soundwave,,Decepticon,Bumblebee,,Studio Series,Hasbro,first,Voyager,$31.99,1,12/7/2021,2/25/2022,Pulse,1941240,,$31.99,"$37,968.67"
,Transformers Studio Series 82 Deluxe Transformers: Autobot Ratchet,Ratchet,,Autobot,Bumblebee,,Studio Series,Hasbro,first,Deluxe,$22.99,1,12/7/2021,3/19/2022,Pulse,1941240,,$22.99,"$37,991.66"
,Transformers Studio Series 81 Deluxe Transformers: Bumblebee Wheeljack,Wheeljack,,Autobot,Bumblebee,,Studio Series,Hasbro,first,Deluxe,$22.99,1,12/7/2021,3/19/2022,Pulse,1941240,,$22.99,"$38,014.65"
,Transformers Studio Series 80 Deluxe Transformers: Bumblebee Brawn,Brawn,,Autobot,Bumblebee,,Studio Series,Hasbro,first,Deluxe,$22.99,1,12/7/2021,3/19/2022,Pulse,1941240,,$22.99,"$38,037.64"
R-49,R-49 Mentis | Mastermind Creations Reformatted,Rung,,Autobot,IDW,,Reformatted,Mastermind Creations,third,3PMP,$129.99,1,12/8/2021,12/9/2021,TFSource,447184,,$129.99,"$38,167.63"
"RMX-06, RMX-07",RMX-06 Furor and RMX-07 Riot Set of 2 | Mastermind Creations Ocular Max Remix,Rumble,Frenzy,Decepticon,G1,Cassettebot,Ocular Max,Mastermind Creations,third,3PMP,$99.99,1,12/9/2021,12/9/2021,TFSource,447184,,$99.99,"$38,267.62"
PF-01,PF-01 Red Falcon | TT HongLi,Starscream,,Decepticon,Other,,,TT HongLi,third,3PMP,$129.99,1,12/9/2021,12/9/2021,TFSource,447184,,$129.99,"$38,397.61"
